ubigeo,year,population,level
080307,2001,3967,district
080307,2002,3969,district
080307,2003,3972,district
080307,2004,3976,district
080307,2005,3980,district
080308,2001,3069,district
080308,2002,3128,district
080308,2003,3195,district
080308,2004,3262,district
080308,2005,3325,district
080309,2001,4612,district
080309,2002,4699,district
080309,2003,4791,district
080309,2004,4884,district
080309,2005,4972,district
080400,2001,64751,province
080400,2002,65330,province
080400,2003,65899,province
080400,2004,66457,province
080400,2005,67007,province
080401,2001,16468,district
080401,2002,16583,district
080401,2003,16696,district
080401,2004,16805,district
080401,2005,16913,district
080402,2001,3886,district
080402,2002,3932,district
080402,2003,3979,district
080402,2004,4024,district
080402,2005,4069,district
080403,2001,5856,district
080403,2002,5898,district
080403,2003,5937,district
080403,2004,5975,district
080403,2005,6013,district
080404,2001,9979,district
080404,2002,10147,district
080404,2003,10306,district
080404,2004,10460,district
080404,2005,10615,district
080405,2001,9669,district
080405,2002,9769,district
080405,2003,9878,district
080405,2004,9989,district
080405,2005,10092,district
080406,2001,5340,district
080406,2002,5351,district
080406,2003,5359,district
080406,2004,5367,district
080406,2005,5376,district
080407,2001,4225,district
080407,2002,4238,district
080407,2003,4249,district
080407,2004,4260,district
080407,2005,4272,district
080408,2001,9328,district
080408,2002,9412,district
080408,2003,9495,district
080408,2004,9577,district
080408,2005,9657,district
080500,2001,44818,province
080500,2002,45149,province
080500,2003,45464,province
080500,2004,45768,province
080500,2005,46066,province
080501,2001,11451,district
080501,2002,11566,district
080501,2003,11680,district
080501,2004,11787,district
080501,2005,11894,district
080502,2001,6602,district
080502,2002,6633,district
080502,2003,6662,district
080502,2004,6690,district
080502,2005,6717,district
080503,2001,6251,district
080503,2002,6302,district
080503,2003,6349,district
080503,2004,6396,district
080503,2005,6441,district
080504,2001,3690,district
080504,2002,3736,district
080504,2003,3780,district
080504,2004,3824,district
080504,2005,3866,district
080505,2001,7409,district
080505,2002,7459,district
080505,2003,7504,district
080505,2004,7547,district
080505,2005,7590,district
080506,2001,2530,district
080506,2002,2537,district
080506,2003,2542,district
080506,2004,2547,district
080506,2005,2552,district
080507,2001,3225,district
080507,2002,3246,district
080507,2003,3268,district
080507,2004,3289,district
080507,2005,3309,district
080508,2001,3660,district
080508,2002,3670,district
080508,2003,3679,district
080508,2004,3688,district
080508,2005,3697,district
080600,2001,106005,province
080600,2002,107012,province
080600,2003,108055,province
080600,2004,109097,province
080600,2005,110101,province
080601,2001,58683,district
080601,2002,59295,district
080601,2003,59907,district
080601,2004,60514,district
080601,2005,61109,district
080602,2001,5189,district
080602,2002,5212,district
080602,2003,5241,district
080602,2004,5271,district
080602,2005,5297,district
080603,2001,5878,district
080603,2002,5967,district
080603,2003,6061,district
080603,2004,6155,district
080603,2005,6246,district
080604,2001,12675,district
080604,2002,12801,district
080604,2003,12937,district
080604,2004,13073,district
080604,2005,13203,district
080605,2001,7611,district
080605,2002,7692,district
080605,2003,7778,district
080605,2004,7864,district
080605,2005,7946,district
080606,2001,6160,district
080606,2002,6183,district
080606,2003,6211,district
080606,2004,6241,district
080606,2005,6267,district
080607,2001,3684,district
080607,2002,3703,district
080607,2003,3725,district
080607,2004,3748,district
080607,2005,3768,district
080608,2001,6125,district
080608,2002,6159,district
080608,2003,6195,district
080608,2004,6231,district
080608,2005,6265,district
080700,2001,77258,province
080700,2002,77950,province
080700,2003,78664,province
080700,2004,79374,province
080700,2005,80057,province
080701,2001,24901,district
080701,2002,25087,district
080701,2003,25274,district
080701,2004,25460,district
080701,2005,25639,district
080702,2001,5639,district
080702,2002,5715,district
080702,2003,5793,district
080702,2004,5870,district
080702,2005,5946,district
080703,2001,7029,district
080703,2002,7088,district
080703,2003,7147,district
080703,2004,7205,district
080703,2005,7262,district
080704,2001,10307,district
080704,2002,10375,district
080704,2003,10449,district
080704,2004,10524,district
080704,2005,10593,district
080705,2001,10473,district
080705,2002,10578,district
080705,2003,10685,district
080705,2004,10791,district
080705,2005,10894,district
080706,2001,6601,district
080706,2002,6701,district
080706,2003,6805,district
080706,2004,6908,district
080706,2005,7009,district
080707,2001,4391,district
080707,2002,4475,district
080707,2003,4561,district
080707,2004,4648,district
080707,2005,4732,district
080708,2001,7917,district
080708,2002,7931,district
080708,2003,7950,district
080708,2004,7968,district
080708,2005,7982,district
080800,2001,66260,province
080800,2002,67098,province
080800,2003,67941,province
080800,2004,68783,province
080800,2005,69621,province
080801,2001,32767,district
080801,2002,33161,district
080801,2003,33508,district
080801,2004,33840,district
080801,2005,34197,district
080802,2001,1086,district
080802,2002,1102,district
080802,2003,1118,district
080802,2004,1135,district
080802,2005,1151,district
080803,2001,14625,district
080803,2002,14776,district
080803,2003,14939,district
080803,2004,15105,district
080803,2005,15263,district
080804,2001,2143,district
080804,2002,2190,district
080804,2003,2244,district
080804,2004,2299,district
080804,2005,2351,district
080805,2001,5677,district
080805,2002,5774,district
080805,2003,5885,district
080805,2004,6000,district
080805,2005,6108,district
080806,2001,4740,district
080806,2002,4808,district
080806,2003,4890,district
080806,2004,4975,district
080806,2005,5054,district
080807,2001,3342,district
080807,2002,3379,district
080807,2003,3418,district
080807,2004,3458,district
080807,2005,3496,district
080808,2001,1880,district
080808,2002,1908,district
080808,2003,1939,district
080808,2004,1971,district
080808,2005,2001,district
080900,2001,191466,province
080900,2002,194395,province
080900,2003,197332,province
080900,2004,200278,province
080900,2005,203238,province
080901,2001,35422,district
080901,2002,35784,district
080901,2003,36178,district
080901,2004,36584,district
080901,2005,36975,district
080902,2001,55661,district
080902,2002,56776,district
080902,2003,57866,district
080902,2004,58953,district
080902,2005,60058,district
080903,2001,9551,district
080903,2002,9639,district
080903,2003,9728,district
080903,2004,9816,district
080903,2005,9905,district
080904,2001,9343,district
080904,2002,9419,district
080904,2003,9495,district
080904,2004,9571,district
080904,2005,9647,district
080905,2001,7595,district
080905,2002,7698,district
080905,2003,7792,district
080905,2004,7885,district
080905,2005,7982,district
080906,2001,11957,district
080906,2002,11990,district
080906,2003,12023,district
080906,2004,12056,district
080906,2005,12090,district
080907,2001,20960,district
080907,2002,21369,district
080907,2003,21785,district
080907,2004,22203,district
080907,2005,22620,district
080908,2001,9950,district
080908,2002,10210,district
080908,2003,10497,district
080908,2004,10792,district
080908,2005,11075,district
080909,2001,14463,district
080909,2002,14559,district
080909,2003,14654,district
080909,2004,14747,district
080909,2005,14843,district
080910,2001,16564,district
080910,2002,16951,district
080910,2003,17314,district
080910,2004,17671,district
080910,2005,18043,district
081000,2001,39363,province
081000,2002,39726,province
081000,2003,40088,province
081000,2004,40445,province
081000,2005,40795,province
081001,2001,4834,district
081001,2002,4890,district
081001,2003,4944,district
081001,2004,5000,district
081001,2005,5054,district
081002,2001,4975,district
081002,2002,5036,district
081002,2003,5098,district
081002,2004,5159,district
081002,2005,5219,district
081003,2001,5188,district
081003,2002,5256,district
081003,2003,5325,district
081003,2004,5394,district
081003,2005,5460,district
081004,2001,2072,district
081004,2002,2085,district
081004,2003,2099,district
081004,2004,2112,district
081004,2005,2125,district
081005,2001,6506,district
081005,2002,6553,district
081005,2003,6598,district
081005,2004,6642,district
081005,2005,6686,district
081006,2001,6267,district
081006,2002,6313,district
081006,2003,6359,district
081006,2004,6404,district
081006,2005,6448,district
081007,2001,4380,district
081007,2002,4429,district
081007,2003,4477,district
081007,2004,4523,district
081007,2005,4569,district
081008,2001,1778,district
081008,2002,1783,district
081008,2003,1788,district
081008,2004,1792,district
081008,2005,1797,district
081009,2001,3363,district
081009,2002,3381,district
081009,2003,3400,district
081009,2004,3419,district
081009,2005,3437,district
081100,2001,46983,province
081100,2002,47627,province
081100,2003,48290,province
081100,2004,48959,province
081100,2005,49619,province
081101,2001,12429,district
081101,2002,12573,district
081101,2003,12729,district
081101,2004,12888,district
081101,2005,13042,district
081102,2001,2529,district
081102,2002,2603,district
081102,2003,2681,district
081102,2004,2759,district
081102,2005,2835,district
081103,2001,10434,district
081103,2002,10569,district
081103,2003,10700,district
081103,2004,10831,district
081103,2005,10964,district
081104,2001,10208,district
081104,2002,10348,district
081104,2003,10487,district
081104,2004,10627,district
081104,2005,10767,district
081105,2001,7021,district
081105,2002,7119,district
081105,2003,7224,district
081105,2004,7331,district
081105,2005,7434,district
081106,2001,4362,district
081106,2002,4415,district
081106,2003,4469,district
081106,2004,4523,district
081106,2005,4577,district
081200,2001,88141,province
081200,2002,89264,province
081200,2003,90393,province
081200,2004,91522,province
081200,2005,92645,province
081201,2001,15577,district
081201,2002,15811,district
081201,2003,16023,district
081201,2004,16231,district
081201,2005,16449,district
081202,2001,5281,district
081202,2002,5368,district
081202,2003,5455,district
081202,2004,5541,district
081202,2005,5628,district
081203,2001,2425,district
081203,2002,2443,district
081203,2003,2460,district
081203,2004,2478,district
081203,2005,2495,district
081204,2001,3097,district
081204,2002,3155,district
081204,2003,3215,district
081204,2004,3276,district
081204,2005,3335,district
081205,2001,10967,district
081205,2002,11142,district
081205,2003,11331,district
081205,2004,11522,district
081205,2005,11706,district
081206,2001,5738,district
081206,2002,5812,district
081206,2003,5888,district
081206,2004,5964,district
081206,2005,6039,district
081207,2001,5229,district
081207,2002,5289,district
081207,2003,5347,district
081207,2004,5405,district
081207,2005,5464,district
081208,2001,4218,district
081208,2002,4256,district
081208,2003,4295,district
081208,2004,4334,district
081208,2005,4372,district
081209,2001,5297,district
081209,2002,5324,district
081209,2003,5352,district
081209,2004,5380,district
081209,2005,5408,district
081210,2001,13033,district
