ubigeo,year,population,level
210601,1996,29358,district
210601,1997,29572,district
210601,1998,29810,district
210601,1999,30064,district
210601,2000,30328,district
210602,1996,5198,district
210602,1997,5306,district
210602,1998,5410,district
210602,1999,5513,district
210602,2000,5615,district
210603,1996,2769,district
210603,1997,2818,district
210603,1998,2870,district
210603,1999,2924,district
210603,2000,2978,district
210604,1996,4628,district
210604,1997,4681,district
210604,1998,4735,district
210604,1999,4791,district
210604,2000,4849,district
210605,1996,7766,district
210605,1997,7906,district
210605,1998,8047,district
210605,1999,8191,district
210605,2000,8337,district
210606,1996,7441,district
210606,1997,7471,district
210606,1998,7503,district
210606,1999,7536,district
210606,2000,7571,district
210607,1996,17180,district
210607,1997,17325,district
210607,1998,17474,district
210607,1999,17626,district
210607,2000,17780,district
210608,1996,12471,district
210608,1997,12382,district
210608,1998,12322,district
210608,1999,12289,district
210608,2000,12284,district
210700,1996,46020,province
210700,1997,46486,province
210700,1998,46995,province
210700,1999,47527,province
210700,2000,48066,province
210701,1996,12328,district
210701,1997,12357,district
210701,1998,12413,district
210701,1999,12473,district
210701,2000,12558,district
210702,1996,5901,district
210702,1997,5977,district
210702,1998,6058,district
210702,1999,6145,district
210702,2000,6228,district
210703,1996,1652,district
210703,1997,1668,district
210703,1998,1684,district
210703,1999,1703,district
210703,2000,1722,district
210704,1996,2865,district
210704,1997,2927,district
210704,1998,2997,district
210704,1999,3069,district
210704,2000,3139,district
210705,1996,1965,district
210705,1997,1988,district
210705,1998,2017,district
210705,1999,2049,district
210705,2000,2081,district
210706,1996,3638,district
210706,1997,3744,district
210706,1998,3838,district
210706,1999,3923,district
210706,2000,4000,district
210707,1996,1917,district
210707,1997,1942,district
210707,1998,1969,district
210707,1999,1997,district
210707,2000,2025,district
210708,1996,7077,district
210708,1997,7080,district
210708,1998,7082,district
210708,1999,7085,district
210708,2000,7087,district
210709,1996,7877,district
210709,1997,7987,district
210709,1998,8104,district
210709,1999,8231,district
210709,2000,8355,district
210710,1996,800,district
210710,1997,816,district
210710,1998,833,district
210710,1999,852,district
210710,2000,871,district
210800,1996,77444,province
210800,1997,78597,province
210800,1998,79828,province
210800,1999,81089,province
210800,2000,82336,province
210801,1996,25761,district
210801,1997,26362,district
210801,1998,26981,district
210801,1999,27610,district
210801,2000,28236,district
210802,1996,6294,district
210802,1997,6326,district
210802,1998,6364,district
210802,1999,6404,district
210802,2000,6442,district
210803,1996,1722,district
210803,1997,1744,district
210803,1998,1768,district
210803,1999,1794,district
210803,2000,1819,district
210804,1996,2953,district
210804,1997,3007,district
210804,1998,3065,district
210804,1999,3124,district
210804,2000,3184,district
210805,1996,7409,district
210805,1997,7499,district
210805,1998,7601,district
210805,1999,7708,district
210805,2000,7815,district
210806,1996,12127,district
210806,1997,12309,district
210806,1998,12504,district
210806,1999,12703,district
210806,2000,12900,district
210807,1996,10715,district
210807,1997,10734,district
210807,1998,10754,district
210807,1999,10773,district
210807,2000,10792,district
210808,1996,6587,district
210808,1997,6675,district
210808,1998,6778,district
210808,1999,6886,district
210808,2000,6988,district
210809,1996,3876,district
210809,1997,3941,district
210809,1998,4013,district
210809,1999,4087,district
210809,2000,4160,district
210900,1996,35302,province
210900,1997,35816,province
210900,1998,36356,province
210900,1999,36910,province
210900,2000,37465,province
210901,1996,20564,district
210901,1997,20681,district
210901,1998,20828,district
210901,1999,20994,district
210901,2000,21167,district
210902,1996,5291,district
210902,1997,5379,district
210902,1998,5475,district
210902,1999,5573,district
210902,2000,5668,district
210903,1996,4579,district
210903,1997,4722,district
210903,1998,4859,district
210903,1999,4993,district
210903,2000,5127,district
210904,1996,4868,district
210904,1997,5034,district
210904,1998,5194,district
210904,1999,5350,district
210904,2000,5503,district
211000,1996,31916,province
211000,1997,32833,province
211000,1998,33744,province
211000,1999,34619,province
211000,2000,35432,province
211001,1996,13324,district
211001,1997,13548,district
211001,1998,13802,district
211001,1999,14067,district
211001,2000,14325,district
211002,1996,10857,district
211002,1997,11430,district
211002,1998,11956,district
211002,1999,12429,district
211002,2000,12848,district
211003,1996,2012,district
211003,1997,2032,district
211003,1998,2055,district
211003,1999,2079,district
211003,2000,2105,district
211004,1996,4526,district
211004,1997,4605,district
211004,1998,4690,district
211004,1999,4777,district
211004,2000,4861,district
211005,1996,1197,district
211005,1997,1218,district
211005,1998,1241,district
211005,1999,1267,district
211005,2000,1293,district
211100,1996,192748,province
211100,1997,197389,province
211100,1998,201692,province
211100,1999,205795,province
211100,2000,209833,province
211101,1996,175406,district
211101,1997,179840,district
211101,1998,183903,district
211101,1999,187749,district
211101,2000,191530,district
211102,1996,4910,district
211102,1997,4959,district
211102,1998,5020,district
211102,1999,5087,district
211102,2000,5152,district
211103,1996,5097,district
211103,1997,5151,district
211103,1998,5215,district
211103,1999,5286,district
211103,2000,5360,district
211104,1996,7335,district
211104,1997,7439,district
211104,1998,7554,district
211104,1999,7673,district
211104,2000,7791,district
211200,1996,52669,province
211200,1997,53257,province
211200,1998,53892,province
211200,1999,54544,province
211200,2000,55181,province
211201,1996,10689,district
211201,1997,10828,district
211201,1998,11003,district
211201,1999,11193,district
211201,2000,11385,district
211202,1996,6883,district
211202,1997,6980,district
211202,1998,7082,district
211202,1999,7190,district
211202,2000,7299,district
211203,1996,2900,district
211203,1997,2925,district
211203,1998,2956,district
211203,1999,2989,district
211203,2000,3021,district
211204,1996,4939,district
211204,1997,5008,district
211204,1998,5087,district
211204,1999,5167,district
211204,2000,5242,district
211205,1996,5489,district
211205,1997,5614,district
211205,1998,5717,district
211205,1999,5807,district
211205,2000,5891,district
211206,1996,2042,district
211206,1997,2070,district
211206,1998,2100,district
211206,1999,2132,district
211206,2000,2164,district
211207,1996,12542,district
211207,1997,12547,district
211207,1998,12551,district
211207,1999,12556,district
211207,2000,12560,district
211208,1996,2633,district
211208,1997,2667,district
211208,1998,2704,district
211208,1999,2741,district
211208,2000,2777,district
211209,1996,4552,district
211209,1997,4618,district
211209,1998,4692,district
211209,1999,4769,district
211209,2000,4842,district
211300,1996,51160,province
211300,1997,51757,province
211300,1998,52400,province
211300,1999,53066,province
211300,2000,53729,province
211301,1996,31910,district
211301,1997,32301,district
211301,1998,32753,district
211301,1999,33234,district
211301,2000,33697,district
211302,1996,1263,district
211302,1997,1289,district
211302,1998,1312,district
211302,1999,1334,district
211302,2000,1358,district
211303,1996,6614,district
211303,1997,6692,district
211303,1998,6774,district
211303,1999,6857,district
211303,2000,6941,district
211304,1996,2839,district
211304,1997,2861,district
211304,1998,2878,district
211304,1999,2895,district
211304,2000,2917,district
211305,1996,3482,district
211305,1997,3466,district
211305,1998,3451,district
211305,1999,3435,district
211305,2000,3420,district
211306,1996,1583,district
211306,1997,1630,district
211306,1998,1673,district
211306,1999,1715,district
211306,2000,1760,district
211307,1996,3469,district
211307,1997,3518,district
211307,1998,3559,district
211307,1999,3596,district
211307,2000,3636,district
220000,1996,654943,region
220000,1997,676385,region
220000,1998,696737,region
220000,1999,715514,region
220000,2000,732234,region
220100,1996,85296,province
220100,1997,89441,province
220100,1998,93559,province
220100,1999,97433,province
220100,2000,100841,province
220101,1996,46548,district
220101,1997,48451,district
220101,1998,50309,district
220101,1999,52029,district
220101,2000,53513,district
220102,1996,4016,district
220102,1997,4172,district
220102,1998,4328,district
220102,1999,4475,district
220102,2000,4605,district
220103,1996,1385,district
220103,1997,1432,district
220103,1998,1484,district
220103,1999,1539,district
220103,2000,1593,district
220104,1996,18209,district
220104,1997,19638,district
220104,1998,21077,district
220104,1999,22440,district
220104,2000,23645,district
220105,1996,12963,district
220105,1997,13510,district
220105,1998,14062,district
220105,1999,14588,district
220105,2000,15058,district
220106,1996,2175,district
220106,1997,2238,district
220106,1998,2299,district
220106,1999,2362,district
220106,2000,2427,district
220200,1996,41605,province
220200,1997,43386,province
220200,1998,45136,province
220200,1999,46766,province
220200,2000,48189,province
220201,1996,16625,district
220201,1997,17478,district
220201,1998,18328,district
220201,1999,19131,district
220201,2000,19845,district
220202,1996,4309,district
220202,1997,4401,district
220202,1998,4489,district
220202,1999,4571,district
220202,2000,4645,district
220203,1996,4010,district
220203,1997,4081,district
220203,1998,4151,district
220203,1999,4217,district
220203,2000,4281,district
220204,1996,2309,district
220204,1997,2296,district
220204,1998,2284,district
220204,1999,2274,district
220204,2000,2266,district
220205,1996,10891,district
220205,1997,11600,district
220205,1998,12288,district
220205,1999,12913,district
220205,2000,13431,district
220206,1996,3461,district
220206,1997,3530,district
220206,1998,3596,district
220206,1999,3660,district
220206,2000,3721,district
220300,1996,28080,province
220300,1997,28685,province
220300,1998,29272,province
220300,1999,29829,province
220300,2000,30341,province
220301,1996,16497,district
220301,1997,16822,district
220301,1998,17123,district
220301,1999,17403,district
220301,2000,17653,district
220302,1996,2775,district
220302,1997,2814,district
220302,1998,2856,district
220302,1999,2896,district
220302,2000,2933,district
220303,1996,4946,district
220303,1997,5142,district
220303,1998,5340,district
220303,1999,5532,district
220303,2000,5711,district
220304,1996,2016,district
220304,1997,2017,district
220304,1998,2019,district
220304,1999,2020,district
220304,2000,2022,district
220305,1996,1846,district
220305,1997,1890,district
220305,1998,1934,district
220305,1999,1978,district
220305,2000,2022,district
220400,1996,25133,province
220400,1997,25740,province
220400,1998,26332,province
220400,1999,26890,province
220400,2000,27397,province
220401,1996,13948,district
220401,1997,14296,district
220401,1998,14634,district
